circuit,q,eps,n,F,purity,Q,diff,diff2,eig0,eig1,eig2,eig3,eig_min,p_Phi_plus,p_Phi_minus,p_Psi_plus,p_Psi_minus,bell_offdiag,delta_iso,iso_XXplusYY,iso_XXminusZZ,herm_err,trace_err,P_II,P_IX,P_IY,P_IZ,P_XI,P_XX,P_XY,P_XZ,P_YI,P_YX,P_YY,P_YZ,P_ZI,P_ZX,P_ZY,P_ZZ
step3,1e-05,0.1,0,0.9249999999999998,0.8574999999999999,nan,nan,nan,0.024999999999999935,0.024999999999999994,0.025000000000000026,0.925,0.024999999999999935,0.9249999999999998,0.024999999999999956,0.024999999999999988,0.024999999999999988,2.924295323337349e-18,1.7554167342883506e-16,0.0,1.1102230246251565e-16,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,-0.9,0.0,0.0,0.0,0.0,0.8999999999999999
step3,1e-05,0.1,1,0.997790980415955,0.9955884671927497,0.8573899566529988,0.08405178430009802,nan,0.0007355089755570084,0.0007355089755571292,0.0007380016329305572,0.9977909804159553,0.0007355089755570084,0.997790980415955,0.0007380016329306011,0.000735508975557007,0.0007355089755571269,8.867962368515291e-17,2.0352462229242364e-06,2.220446049250313e-16,4.985314747130154e-06,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9970529787830246,-5.798269103999817e-19,0.0,0.0,-4.317443850733451e-19,-0.9970529787830248,0.0,0.0,0.0,0.0,0.9970579640977717
step3,1e-05,0.1,2,0.999977083100327,0.9999541669050789,0.995459092716896,0.002524293946612389,0.0865760782461872,6.804422032025635e-06,6.804422032127976e-06,9.308055608773631e-06,0.9999770831003272,6.804422032025635e-06,0.9999770831003268,9.308055608775544e-06,6.8044220320557906e-06,6.804422032139317e-06,3.803620094884575e-17,2.0442082552352298e-06,2.220446049250313e-16,5.007267153467332e-06,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9999677750447182,-4.833674565855621e-18,0.0,0.0,4.889729182179057e-18,-0.9999677750447185,0.0,-1.1102230246251565e-16,0.0,0.0,0.9999727823118717
step3,1e-05,0.1,3,0.9999787495644978,0.9999574997352707,0.9998241812709916,1.9242693746267667e-06,0.002526218213678941,6.250148387751882e-06,6.250148387813896e-06,8.75013872631003e-06,0.9999787495644981,6.250148387751882e-06,0.9999787495644978,8.750138726338493e-06,6.2501483878174605e-06,6.2501483877564885e-06,2.1269935186465198e-17,2.041233563779085e-06,2.220446049250313e-16,4.999980676934079e-06,0.0,1.1102230246251565e-16,0.9999999999999999,0.0,0.0,0.0,0.0,0.9999699994257718,3.768225250257642e-18,0.0,0.0,-9.517380265705511e-18,-0.9999699994257716,0.0,0.0,0.0,0.0,0.9999749994064487
step3,1e-05,0.1,4,0.9999787496140433,0.9999574998343587,0.9998275136346176,5.7257080221296055e-11,1.9243265882783704e-06,6.250132818992505e-06,6.250132819027361e-06,8.75012031845146e-06,0.9999787496140434,6.250132818992505e-06,0.9999787496140433,8.750120318423335e-06,6.250132819019225e-06,6.2501328189894835e-06,6.891375047320124e-17,2.0412312456152913e-06,0.0,4.999974998809442e-06,0.0,1.1102230246251565e-16,0.9999999999999999,0.0,0.0,-1.1102230246251565e-16,0.0,0.999969999493725,-1.7349671241890403e-18,0.0,0.0,1.7350821033889577e-18,-0.999969999493725,0.0,-1.1102230246251565e-16,0.0,0.0,0.9999749994687238
step3,1e-05,0.1,5,0.999978749614045,0.9999574998343621,0.9998275137336916,2.004265655161615e-15,5.7259083034358994e-11,6.250132818405494e-06,6.250132818445362e-06,8.75012031781236e-06,0.9999787496140451,6.250132818405494e-06,0.999978749614045,8.750120317871013e-06,6.250132818458673e-06,6.2501328184381514e-06,1.3054355452030381e-16,2.041231245593307e-06,0.0,4.999974998809442e-06,0.0,1.1102230246251565e-16,0.9999999999999999,0.0,0.0,-1.6653345369377348e-16,0.0,0.9999699994937273,2.9770717591803723e-19,0.0,0.0,3.768116449616597e-18,-0.9999699994937273,0.0,-1.1102230246251565e-16,0.0,0.0,0.9999749994687261
step3,1e-05,0.2,0,0.8499999999999999,0.7300000000000001,nan,nan,nan,0.04999999999999999,0.04999999999999999,0.05000000000000002,0.8500000000000001,0.04999999999999999,0.8499999999999999,0.04999999999999998,0.049999999999999975,0.049999999999999975,2.4659545749914493e-17,1.9229626863835638e-16,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,-0.8,0.0,0.0,0.0,0.0,0.8
step3,1e-05,0.2,1,0.9897023326530738,0.9795460545805852,0.7299078054927952,0.1613143587399046,nan,0.0034317338839786253,0.003431733883978713,0.003434199578968614,0.9897023326530742,0.0034317338839786253,0.9897023326530738,0.003434199578968629,0.0034317338839787255,0.003431733883978641,2.2682605808861915e-17,2.0132315288952605e-06,2.220446049250313e-16,4.9313899798120175e-06,0.0,0.0,1.0,0.0,0.0,-5.551115123125783e-17,0.0,0.9862681330741055,-4.392684244867833e-18,0.0,0.0,-2.687565476638517e-17,-0.9862681330741053,0.0,0.0,0.0,0.0,0.9862730644640854
step3,1e-05,0.2,2,0.9999425091010928,0.9998850226133479,0.9794189258965171,0.011824337257700579,0.17313869599716594,1.8324595792254836e-05,1.8324595792319058e-05,2.084170732258049e-05,0.999942509101093,1.8324595792254836e-05,0.999942509101093,2.0841707322540365e-05,1.8324595792257665e-05,1.8324595792270753e-05,2.751922634748001e-17,2.055212958273769e-06,0.0,5.034223060529364e-06,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9999216673937705,3.274206121981091e-18,0.0,0.0,6.581663456784723e-18,-0.9999216673937705,0.0,1.1102230246251565e-16,0.0,0.0,0.9999267016168311
step3,1e-05,0.2,3,0.9999787481190283,0.9999574968444136,0.9997550466588323,4.184521583958373e-05,0.011866182471179574,6.25061079448294e-06,6.250610794513554e-06,8.750659382594955e-06,0.9999787481190285,6.25061079448294e-06,0.9999787481190283,8.750659382578965e-06,6.2506107944773335e-06,6.250610794492651e-06,6.483156747242122e-17,2.0412811243312347e-06,0.0,5.000097176077745e-06,0.0,0.0,1.0,0.0,0.0,5.551115123125783e-17,0.0,0.9999699974596459,4.9074001259841386e-18,0.0,0.0,4.909894813878533e-18,-0.9999699974596459,0.0,0.0,0.0,0.0,0.999974997556822
